,SiteNo,Trip.date,year,month,Site,Transect,Letter,Trans_No,trans_ID,ID,observer,observer_num,lat,lon,Depth.m.,Species,Confidence,Number_Ind,Length,C,R,G,S,SG,SW,A,B,A1_size,K1_size,K2_size,Description,Comment,depth_category,a,b,method,c_t,weight
2094,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Pseudochromis springeri,0,2,4,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01175,3.01,bayesian,C,1.524995058
2095,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Pseudochromis springeri,0,1,3,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01175,3.01,bayesian,C,0.320754563
2096,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Chromis dimidiata,0,1,3,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01778,2.99,bayesian,C,0.474814866
2097,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Chromis dimidiata,0,1,4,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01778,2.99,bayesian,C,1.122253919
2098,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Amblyglyphidodon leucogaster,0,3,3,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01876,2.978683333,mean,C,1.484387259
2099,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Amblyglyphidodon leucogaster,0,1,8,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01876,2.978683333,mean,C,9.188654594
2100,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Amblyglyphidodon leucogaster,0,1,5,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.01876,2.978683333,mean,C,2.265912505
2101,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Dascyllus marginatus,0,3,3,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0177,3,mean,C,1.4337
2102,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Dascyllus marginatus,0,1,5,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0177,3,mean,C,2.2125
2103,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Bryaninops natans,0,1,2,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00617,3.08,bayesian,C,0.05217441
2104,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Ecsenius nalolo,0,1,7,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,NA,NA,NA,NA,NA
2105,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Cheilodipterus quinquelineatus,0,2,7,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.014123333,3.037743333,mean,C,10.42697018
2106,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Gobiodon reticulatus,0,1,4,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00891,3.07,mean,C,0.628350373
2107,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Gnatholepis anjerensis,0,1,7,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00871,3.06,bayesian,C,3.357516514
2108,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Parapercis hexophtalma,0,1,12,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00766,3.15813,mean,C,19.60755483
2109,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Corythoichthys flavofasciatus,0,1,10,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.001065,3,mean,C,1.065
2110,Katza,02/12/2019,2019,december,NA,15,C,15C,katza 15 Tal Perevoloski Shahar Chaikin december 2019,katza 15 Tal Perevoloski 2019 december,Tal Perevolotski,two_observers,29.52204,34.934467,8.8,Eviota guttata,0,2,2,68,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00617,3.08,bayesian,C,0.104348821
2111,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Eviota sebreei,0,2,2,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.104348821
2112,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Eviota sebreei,0,1,3,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.181894107
2113,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Eviota sebreei,0,2,2.5,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.207477204
2114,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Ecsenius gravieri,0,1,5,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,0.92625
2115,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Pomacentrus trichrourus,0,2,4,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,5.37984
2116,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Pomacentrus trichrourus,0,1,1.5,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,0.14185125
2117,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Cheilodipterus quinquelineatus,0,1,4,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.014123333,3.037743333,mean,C,0.952447231
2118,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Cheilodipterus quinquelineatus,0,1,3,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.014123333,3.037743333,mean,C,0.397474352
2119,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Chromis dimidiata,0,1,2,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01778,2.99,bayesian,C,0.141257477
2120,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Gobiodon reticulatus,1,2,2,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00891,3.07,mean,C,0.14964761
2121,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Eviota prasites,0,1,3,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.181894107
2122,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Pseudochromis springeri,0,1,3,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,0.320754563
2123,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Dascyllus marginatus,0,1,4,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0177,3,mean,C,1.1328
2124,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Dascyllus marginatus,0,2,3,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0177,3,mean,C,0.9558
2125,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Istigobius decoratus,1,1,3,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02035,2.73174,mean,C,0.409200005
2126,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Mai Lazarus 2019 december,Mai Lazarus,two_observers,29.538786,34.947462,21,Istigobius decoratus,1,1,4,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02035,2.73174,mean,C,0.897916132
2127,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Ecsenius gravieri,0,1,9,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,5.40189
2128,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Dascyllus marginatus,0,1,10,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0177,3,mean,C,17.7
2129,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Dascyllus marginatus,0,2,5,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0177,3,mean,C,4.425
2130,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Eviota prasites,0,3,1.5,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.064530866
2131,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Eviota prasites,0,10,2,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.521744105
2132,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Cheilodipterus novemstriatus,0,2,5,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01096,3.11,bayesian,C,3.270674036
2133,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Istigobius decoratus,0,1,7,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02035,2.73174,mean,C,4.141451058
2134,Dekel,02/12/2019,2019,december,NA,11,C,11C,dekel 11 Shahar Chaikin Mai Lazarus december 2019,dekel 11 Shahar Chaikin 2019 december,Shahar Chaikin,two_observers,29.538786,34.947462,21,Gnatholepis anjerensis,0,1,7,88,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00871,3.06,bayesian,C,3.357516514
2135,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Myripristis murdjan,0,1,17,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.024755,3.07525,mean,C,150.5223452
2136,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,2,5,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,10.5075
2137,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,3,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,8.06976
2138,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,2,3,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,2.26962
2139,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,1,2,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,0.33624
2140,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,1,2.5,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,0.65671875
2141,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,1,1.5,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,0.14185125
2142,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,1,8,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,21.51936
2143,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,1,6,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,9.07848
2144,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Koumansetta hectori,0,1,3,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,mean,C,0.181894107
2145,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Koumansetta hectori,0,1,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,mean,C,0.441194345
2146,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pseudochromis springeri,0,2,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,1.524995058
2147,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pseudochromis springeri,0,5,3,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,1.603772815
2148,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Cheilodipterus novemstriatus,0,1,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01096,3.11,bayesian,C,0.816990727
2149,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Gobiodon reticulatus,0,1,2.5,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00891,3.07,mean,C,0.148440884
2150,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Amblyglyphidodon flavilatus,0,1,5,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,2.754066398
2151,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Amblyglyphidodon flavilatus,0,2,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,2.826464032
2152,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Synodus variegatus,1,1,10,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.004838,3.32916,bayesian,C,10.3234739
2153,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Synodus variegatus,1,1,12,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.004838,3.32916,bayesian,C,18.94230831
2154,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Trimma barralli,0,2,3,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00891,3.07,bayesian,C,0.519600968
2155,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Ecsenius aroni,0,1,3,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,0.20007
2156,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Chromis dimidiata,0,1,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01778,2.99,bayesian,C,1.122253919
2157,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,1,1.5,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,0.14185125
2158,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,1,2,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,0.33624
2159,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,2,3,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,2.26962
2160,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Ecsenius frontalis,0,1,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,0.47424
2161,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Istigobius decoratus,1,1,3,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02035,2.73174,mean,C,0.409200005
2162,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Eviota guttata,0,1,2,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.05217441
2163,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Sargocentron caudimaculatum,0,1,15,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0391,2.941,mean,C,112.4763334
2164,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Amphiprion bicinctus,0,1,5,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02973,3,mean,C,3.71625
2165,Katza,02/12/2019,2019,december,NA,14,C,14C,katza 14 Shira Salingre Mai Lazarus december 2019,katza 14 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.523156,34.935755,19.4,Pomacentrus trichrourus,0,2,4,92,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,5.37984
2166,Katza,02/12/2019,2019,december,NA,16,C,16C,katza 16 Shira Salingre Mai Lazarus december 2019,katza 16 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.522442,34.934237,6,Eviota guttata,1,1,2,96,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.00617,3.08,bayesian,C,0.05217441
2167,Katza,02/12/2019,2019,december,NA,16,C,16C,katza 16 Shira Salingre Mai Lazarus december 2019,katza 16 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.522442,34.934237,6,Dascyllus marginatus,0,2,4,96,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.0177,3,mean,C,2.2656
2168,Katza,02/12/2019,2019,december,NA,16,C,16C,katza 16 Shira Salingre Mai Lazarus december 2019,katza 16 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.522442,34.934237,6,Gobiodon rivulatus,0,1,3,96,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,NA,NA,NA,NA,NA
2169,Katza,02/12/2019,2019,december,NA,16,C,16C,katza 16 Shira Salingre Mai Lazarus december 2019,katza 16 Mai Lazarus 2019 december,Mai Lazarus,one_observer,29.522442,34.934237,6,Amblyglyphidodon flavilatus,0,1,4,96,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,shallow,0.02239,2.99,bayesian,C,1.413232016
